fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
-0.8241046736575067,-0.7487851746990876,-0.6546734546984171,-0.0903826990975095,-0.026006222764856105,0.548074782190568,-0.17948810481781355,0.03676003103461506,0.7905618895699408,-0.16201742377001124,-0.6949061444191668,6,24
-1.177401899390717,-0.8062716843189608,-0.5523359603438917,-0.9538539305083303,-0.15299754432502366,-0.4570587533791379,-0.722521715516908,-0.6531243028772266,0.19621223057559542,-0.6207487771317914,-1.070572540845642,5,25
-0.4119245769687623,-0.6912986650792146,-0.14298598292578954,-0.6084654379440019,-0.15299754432502366,-1.1606522282779321,-1.1058395583633278,-0.28164812307857434,-0.20002087542063385,-0.42414962569102893,-0.8827393426324044,5,26
-0.7063389317464371,1.0332966235169818,-1.371035915180096,-0.5221183148029199,-0.15299754432502366,-0.15551869270822616,-0.3392038726704884,0.24903213377670205,1.054717293567427,-0.6862818276120458,-0.9766559417390231,5,28
-0.29415883505769225,0.6596343109878062,-1.371035915180096,-0.43577119166183775,-0.1022010157009591,-0.7585988140500497,-0.9461237905106529,-0.17551207170753086,0.4603676345730816,-0.42414962569102893,-0.6009895453125463,6,29
-0.9418704155685768,0.832093839847426,-1.0128546849392566,-0.0903826990975095,0.07558683448327759,0.14602136796268564,1.1621243451446552,-0.4939202258206613,0.2622510815749684,-0.7518148780923003,-0.31923974799268995,5,30
0.0002555197199831709,0.7171208206076795,-0.7570109490529427,-0.17672982223859166,-0.07680275138892313,-0.05500533915125556,2.1523621058312394,-0.06937602033642844,-0.9264482364137193,0.034581727670752,-0.6009895453125463,5,32
-1.8251134799016013,-1.2086772516580733,-0.09181723574852672,-0.6084654379440019,0.4311625348517464,-0.25603204626519677,0.13994343088753614,-0.5469882515061831,0.4603676345730816,-0.6862818276120458,-1.1644891399522623,5,34
-0.29415883505769225,0.6596343109878062,-1.371035915180096,2.5863781182760355,-0.0006079584528229462,-1.0601388747209615,-0.882237483369583,0.9919844933741243,0.5924453365718246,-0.6862818276120458,-0.7888227435257856,6,35
-0.29415883505769225,0.40094501769837654,-0.6546734546984171,-0.0903826990975095,-0.0006079584528229462,-1.2611655818349028,-0.9780669440811879,0.40823621083332623,0.7245230385705678,-0.3586165752107745,0.3381764457536449,6,36
-0.11751022219108741,-0.8637581939388341,0.06168900578326172,-0.3494240685207556,-0.5085732446934924,-0.25603204626519677,-0.4989196405231633,0.03676003103461506,-0.5302151304174901,0.4933130810325322,-0.6949061444191668,7,37
-0.5885731898353671,-0.46135262659972154,0.47103898320136367,2.931766610840364,-0.30538713019722474,-0.3565453998221674,1.32184011299733,0.5674402878898914,0.13017337957622535,1.1486435858350756,0.056426648433786857,5,40
0.294669874497658,0.4584315273182498,0.16402650013778705,0.2550057934668188,0.050188570171244076,0.14602136796268564,0.012170816605396264,0.46130423651884794,-0.33209857741937693,-0.9484140295330635,-1.070572540845642,4,41
-0.4708074479242971,-0.23140658812022877,-0.3476609716348405,0.08231154718465483,6.247365062307416,-0.7585988140500497,-1.0100100976517228,0.03676003103461506,-0.6622928324162332,1.6073749391968566,0.056426648433786857,6,42
-0.11751022219108741,0.7458640754176161,-0.24532347728031503,-0.26307694537967347,-0.4323784517573919,-0.6580854604930791,-0.722521715516908,0.03676003103461506,-0.06794317342189075,3.573366453604487,-0.1314065497794507,5,43
-1.8592655450558122,-0.058947059260608975,-0.6035047075211545,-0.3494240685207556,-0.8133524164378945,-0.7585988140500497,0.6190907344455607,-1.76755284227336,2.545874549133229,-0.6207487771317914,2.4982582252058836,4,45
-0.353041706013227,2.32674308996413,0.8292202134422031,-0.26307694537967347,0.710543442284115,0.6485881357475386,2.1843052594017744,0.14289608240565857,-0.398137428418747,0.4933130810325322,-1.1644891399522623,5,46
0.294669874497658,0.7458640754176161,-0.040648488571263915,-0.694812561085084,-0.30538713019722474,-1.1606522282779321,-0.722521715516908,0.1959641080911803,-1.0585259384124626,0.5588461315127866,-1.1644891399522623,5,50
-1.000753286524112,-0.058947059260608975,-1.1663609264710448,-0.26307694537967347,-0.4323784517573919,-0.7585988140500497,-0.9780669440811879,-0.6000562771917048,0.5924453365718246,-0.16201742377001124,-0.9766559417390231,6,51
-1.000753286524112,-0.1739200785003555,-1.1663609264710448,-0.3494240685207556,-0.45777671606942544,-0.9596255211639909,-1.0100100976517228,-0.6531243028772266,0.5264064855724546,-0.09648437328975683,-0.9766559417390231,6,52
0.17690413258658746,-0.8637581939388341,0.47103898320136367,0.42770003974898313,-0.12759928001299015,1.4526949642033034,2.344021027254449,0.14289608240565857,-0.7283316834156033,-0.6207487771317914,-0.9766559417390231,5,53
-0.4119245769687623,-0.11643356888048224,-0.6035047075211545,0.2550057934668188,0.608950385035981,1.7542350248742151,0.8746359630098405,-0.6531243028772266,-0.9264482364137193,-0.16201742377001124,-0.2253231488860712,6,54
1.1190300678751468,-0.6338121554593413,1.5455826739238816,0.7730885323133114,-0.4069801874453584,-1.1606522282779321,-1.1377827119338626,0.1959641080911803,-1.784953299405548,-0.16201742377001124,-0.7888227435257856,5,56
-0.29415883505769225,0.34345850807850326,-0.44999846598936616,-0.17672982223859166,-0.2545906015731577,0.14602136796268564,0.267716045169676,0.40823621083332623,0.7905618895699408,-0.42414962569102893,-0.41315634709930876,5,58
-0.5885731898353671,-0.8062716843189608,0.21519524731504988,-0.0903826990975095,-0.30538713019722474,-0.6580854604930791,0.012170816605396264,-0.28164812307857434,0.6584841875711976,-0.7518148780923003,-0.9766559417390231,6,59
0.294669874497658,-0.7487851746990876,0.6757139719104149,-0.26307694537967347,-0.17839580863705717,0.3470480750766268,0.2038297380286061,0.673576339260935,0.8566007405693109,-0.09648437328975683,-1.1644891399522623,5,60
-0.353041706013227,0.9183236042772353,1.1362326965057796,-0.6084654379440019,0.7359417065961485,0.44756142863359744,2.1204189522607044,0.03676003103461506,-0.6622928324162332,0.3622469800720234,-1.070572540845642,5,61
-0.7652218027019719,1.177012897566665,-1.1151921792937822,-0.43577119166183775,-0.12759928001299015,-0.25603204626519677,0.267716045169676,-0.06937602033642844,0.5264064855724546,-0.5552157266515377,-0.6009895453125463,5,63
-0.6474560607909019,1.1195263879467918,-1.1151921792937822,1.852427571576838,-0.0006079584528229462,-1.1606522282779321,-1.1058395583633278,-0.28164812307857434,0.6584841875711976,-1.538211483855353,0.4320930448602637,5,64
-0.6474560607909019,1.1195263879467918,-1.1151921792937822,1.852427571576838,-0.0006079584528229462,-1.1606522282779321,-1.1058395583633278,-0.28164812307857434,0.6584841875711976,-1.538211483855353,0.4320930448602637,5,65
-1.000753286524112,1.0045533687070451,-1.0128546849392566,-0.781159684226166,-0.2545906015731577,-0.9596255211639909,-0.9780669440811879,-0.28164812307857434,0.8566007405693109,-0.48968267617128336,0.24425984664702444,5,67
-0.1763930931466222,1.0045533687070451,-1.1151921792937822,-0.5221183148029199,-0.30538713019722474,-0.7585988140500497,-0.850294329799048,-0.28164812307857434,0.19621223057559542,1.935040191598128,0.056426648433786857,6,69
-0.353041706013227,0.9183236042772353,-0.24532347728031503,-0.5221183148029199,-0.05140448707688962,0.24653472151965625,1.545442187991075,-0.3347161487640961,-0.0019043224225177484,-1.1450131809738269,-0.8827393426324044,5,72
0.0002555197199831709,0.832093839847426,-0.040648488571263915,-0.3494240685207556,-0.05140448707688962,-0.4570587533791379,-0.08365864410620864,0.46130423651884794,-0.0019043224225177484,-0.8173479285725547,-1.1644891399522623,4,73
0.294669874497658,-0.6912986650792146,1.9037639041647214,-0.26307694537967347,0.17717989173141163,-0.6580854604930791,-0.11560179767674363,0.9919844933741243,1.5169892505630262,0.034581727670752,0.056426648433786857,5,76
-0.882987544613042,1.4644454456660314,-1.371035915180096,-0.0903826990975095,0.4565607991637799,-0.15551869270822616,-0.4989196405231633,-0.06937602033642844,1.3849115485642831,-0.6862818276120458,0.24425984664702444,6,77
-0.9418704155685768,1.263242661996475,-0.7570109490529427,-0.43577119166183775,-0.0006079584528229462,-0.3565453998221674,1.0982380380035852,-0.4939202258206613,0.4603676345730816,-0.8828809790528092,-0.31923974799268995,5,78
0.0002555197199831709,0.5446612917480597,-0.3476609716348405,-0.8675068073672482,-0.15299754432502366,1.1511549035323916,2.344021027254449,0.24903213377670205,-0.9924870874130894,3.049102049762453,-1.2584057390588812,4,79
-1.2362847703462516,-0.46135262659972154,-0.3476609716348405,-0.781159684226166,-0.4323784517573919,-1.2611655818349028,-0.9780669440811879,-0.4939202258206613,0.6584841875711976,-0.6207487771317914,-1.1644891399522623,5,80
-0.5296903188798319,-0.1739200785003555,1.0338952021512542,-0.43577119166183775,-0.0006079584528229462,0.548074782190568,0.8746359630098405,0.14289608240565857,0.3282899325743385,-0.5552157266515377,-1.2584057390588812,5,82
-1.177401899390717,-1.32365027089782,1.0850639493285168,-0.6084654379440019,-0.4323784517573919,0.24653472151965625,0.49131812016342086,-0.4408522001351396,0.8566007405693109,0.8209783334338043,-0.1314065497794507,6,84
-0.8241046736575067,0.11351246959901083,-0.6035047075211545,-0.26307694537967347,-0.2545906015731577,0.3470480750766268,-0.17948810481781355,-0.3347161487640961,0.6584841875711976,-0.42414962569102893,-0.31923974799268995,5,85
0.17690413258658746,-0.23140658812022877,0.06168900578326172,-0.5221183148029199,0.608950385035981,0.44756142863359744,2.887054637953544,0.24903213377670205,-2.5113806603986335,3.8564692316791676,-0.5070729462059276,6,86
-0.353041706013227,-0.23140658812022877,-0.040648488571263915,-0.5221183148029199,-0.6101663019416265,-0.6580854604930791,-0.4669764869526283,-0.06937602033642844,0.5264064855724546,-0.09648437328975683,-0.7888227435257856,5,87
0.5890842292753329,-0.8062716843189608,0.8803889606194659,-0.3494240685207556,0.5327555920998804,1.8547483784311858,2.535679948677659,0.5674402878898914,-1.1245647894118325,3.704432554564996,-0.8827393426324044,5,88
-0.7652218027019719,0.5159180369381231,-0.9616859377619937,-0.6084654379440019,-0.2545906015731577,-0.7585988140500497,-0.6905785619463731,0.5674402878898914,1.120756144566797,-0.8173479285725547,-1.3523223381655,5,89
-0.23527596410215695,-0.058947059260608975,-0.040648488571263915,-0.5221183148029199,-0.17839580863705717,2.6588552068869507,3.0148272522356834,-0.17551207170753086,-0.5302151304174901,-0.7518148780923003,-0.8827393426324044,5,90
0.17690413258658746,-0.23140658812022877,0.06168900578326172,-0.5221183148029199,0.608950385035981,0.44756142863359744,2.887054637953544,0.24903213377670205,-2.5113806603986335,3.8564692316791676,-0.5070729462059276,6,91
-0.353041706013227,-0.23140658812022877,-0.040648488571263915,-0.5221183148029199,-0.6101663019416265,-0.6580854604930791,-0.4669764869526283,-0.06937602033642844,0.5264064855724546,-0.09648437328975683,-0.7888227435257856,5,93
-1.8592655450558122,2.815378421733052,-1.1663609264710448,-0.9538539305083303,-1.0419367952461958,2.55834185332998,1.25795380585626,-1.555280739531214,2.545874549133229,-1.1450131809738269,0.056426648433786857,4,94
-0.882987544613042,1.406958936046158,-1.371035915180096,0.42770003974898313,0.40576427053971287,-0.7585988140500497,-0.722521715516908,-0.12244404602195018,0.9226395915686839,-0.6207487771317914,0.24425984664702444,5,96
-0.4119245769687623,2.1255403062945732,-1.0640234321165194,-0.004035575956427332,-0.17839580863705717,-1.0601388747209615,-1.1377827119338626,-0.016307994650906685,0.5264064855724546,-0.6207487771317914,-0.6009895453125463,5,98
-0.11751022219108741,0.08476921478907419,-0.44999846598936616,-0.5221183148029199,-0.15299754432502366,-0.25603204626519677,-0.3392038726704884,0.24903213377670205,-0.06794317342189075,-0.42414962569102893,-1.3523223381655,6,99
0.0002555197199831709,0.4584315273182498,0.16402650013778705,-0.3494240685207556,-0.05140448707688962,-0.4570587533791379,0.13994343088753614,0.24903213377670205,0.5924453365718246,-0.2930835247305201,-0.2253231488860712,6,100
-0.11751022219108741,0.08476921478907419,-0.44999846598936616,-0.5221183148029199,-0.15299754432502366,-0.25603204626519677,-0.3392038726704884,0.24903213377670205,-0.06794317342189075,-0.42414962569102893,-1.3523223381655,6,102
-0.11751022219108741,0.25722874364869336,-0.24532347728031503,-0.3494240685207556,-0.2291923372611242,-0.3565453998221674,0.6190907344455607,-0.016307994650906685,-0.13398202442126084,-0.9484140295330635,-1.1644891399522623,5,103
-0.6474560607909019,-0.23140658812022877,-0.14298598292578954,-0.26307694537967347,-0.4069801874453584,-1.0601388747209615,-0.30726071909995345,-0.3877841744496178,0.13017337957622535,-1.1450131809738269,-0.9766559417390231,5,104
-0.11751022219108741,0.25722874364869336,-0.24532347728031503,-0.3494240685207556,-0.2291923372611242,-0.3565453998221674,0.6190907344455607,-0.016307994650906685,-0.13398202442126084,-0.9484140295330635,-1.1644891399522623,5,105
-0.29415883505769225,-0.6912986650792146,2.1084388928737727,-0.694812561085084,6.7263763272323365,0.24653472151965625,0.7468633487277005,0.3021001594622238,-1.5207978954080619,3.8564692316791676,-1.070572540845642,5,106
-1.2362847703462516,0.5734045465579963,0.21519524731504988,-0.694812561085084,0.050188570171244076,-0.05500533915125556,0.5871475808750257,0.08982805672013681,0.9886784425680539,0.8865113839140587,-1.070572540845642,5,107
-0.29415883505769225,0.1709989792188841,-0.39882971881210333,-0.6084654379440019,0.4565607991637799,-0.3565453998221674,0.04411397017593124,-0.17551207170753086,-0.7943705344149763,1.8039740906376198,-0.8827393426324044,5,110
0.05913839067551794,0.5159180369381231,-0.9105171905847311,-0.26307694537967347,-0.05140448707688962,-0.4570587533791379,1.9926463379785644,-0.17551207170753086,-1.0585259384124626,0.034581727670752,-0.6009895453125463,5,111
1.0601471969196121,-1.2661637612779466,0.8803889606194659,-0.17672982223859166,-0.15299754432502366,0.6485881357475386,0.012170816605396264,1.0981205447451678,0.06413452857685233,0.10011477815100642,-0.6949061444191668,6,113
-0.29415883505769225,0.1709989792188841,-0.39882971881210333,-0.6084654379440019,0.4565607991637799,-0.3565453998221674,0.04411397017593124,-0.17551207170753086,-0.7943705344149763,1.8039740906376198,-0.8827393426324044,5,114
0.6479671002308677,-0.7487851746990876,0.21519524731504988,-0.26307694537967347,0.1009850987953111,-0.25603204626519677,0.5232612737339558,-0.06937602033642844,-1.5868367464074349,-0.16201742377001124,0.056426648433786857,6,115
0.0002555197199831709,0.05602595997913756,0.06168900578326172,-0.5221183148029199,-0.2291923372611242,-0.4570587533791379,-0.17948810481781355,0.5674402878898914,0.5264064855724546,-0.2930835247305201,-0.41315634709930876,6,116
-0.5885731898353671,2.815378421733052,-0.9105171905847311,-0.694812561085084,2.336032358254258,-0.5575721069361086,1.3857264201384,-0.28164812307857434,-0.06794317342189075,-0.5552157266515377,-1.3523223381655,5,120
0.294669874497658,0.11351246959901083,-1.1663609264710448,-0.26307694537967347,0.8375347638442823,-0.15551869270822616,0.331602352310746,-0.28164812307857434,-0.6622928324162332,-0.3586165752107745,0.4320930448602637,6,121
-0.5885731898353671,0.9470668590871719,-1.371035915180096,-0.004035575956427332,-0.27998886588519123,-1.2611655818349028,-1.0419532512222578,0.673576339260935,1.18679499556617,-0.8828809790528092,-1.1644891399522623,5,122
-0.29415883505769225,-0.1739200785003555,-0.5011672131666288,-0.781159684226166,-0.1022010157009591,0.548074782190568,1.8009874165553545,-0.3877841744496178,0.5264064855724546,-1.1450131809738269,-0.8827393426324044,5,124
-0.05862735123555264,2.815378421733052,-1.371035915180096,-0.694812561085084,-0.12759928001299015,-1.2611655818349028,-1.0738964047927928,-0.17551207170753086,1.4509503995636532,-1.0794801304935724,0.4320930448602637,5,126
-0.11751022219108741,2.815378421733052,-1.371035915180096,-0.6084654379440019,-0.1022010157009591,-1.2611655818349028,-1.0738964047927928,-0.17551207170753086,1.5169892505630262,-1.1450131809738269,0.4320930448602637,5,127
-0.1763930931466222,0.34345850807850326,-0.5523359603438917,-0.6084654379440019,-0.5339715090055259,-1.2611655818349028,-0.9461237905106529,-0.28164812307857434,0.7245230385705678,1.7384410401573653,0.056426648433786857,7,128
-0.1763930931466222,1.2344994071865383,1.4944139267466194,-0.43577119166183775,0.8121364995322488,1.4526949642033034,2.8231683308124738,0.03676003103461506,-0.46417627941811707,0.034581727670752,-0.9766559417390231,5,130
-1.5895819960794617,-0.1739200785003555,-0.9105171905847311,-0.17672982223859166,-0.9403437379980618,0.14602136796268564,1.7051579558437497,-1.6083487652167359,2.111338909557369,-0.16201742377001124,2.404341626099265,5,131
-0.23527596410215695,2.815378421733052,-1.1151921792937822,-0.26307694537967347,-0.05140448707688962,-0.25603204626519677,-0.5308627940936983,-0.4408522001351396,-0.5962539814168601,-0.6862818276120458,-0.5070729462059276,6,134
0.05913839067551794,1.2344994071865383,-0.8081796962302056,-0.5221183148029199,0.1009850987953111,0.045508014405715044,0.5552044273044908,-0.12244404602195018,-0.7943705344149763,1.0831105353548212,-0.7888227435257856,5,135
-0.6474560607909019,-0.662555410269278,0.47103898320136367,-0.43577119166183775,-0.12759928001299015,-0.25603204626519677,-0.019772336965138707,0.24903213377670205,1.120756144566797,-0.09648437328975683,-1.1644891399522623,5,137
0.05913839067551794,1.2344994071865383,-0.8081796962302056,-0.5221183148029199,0.1009850987953111,0.045508014405715044,0.5552044273044908,-0.12244404602195018,-0.7943705344149763,1.0831105353548212,-0.7888227435257856,5,140
-1.8251134799016013,-1.0937042324183268,-1.371035915180096,-0.6084654379440019,-0.9149454736860283,1.1511549035323916,0.5552044273044908,-2.6429629939817794,2.4415331645542278,0.8865113839140587,2.870794068328813,6,142
-1.177401899390717,-0.8062716843189608,-0.9616859377619937,-0.694812561085084,-0.5085732446934924,-1.2611655818349028,-0.8183511762285129,-0.7061923285628072,0.19621223057559542,-0.48968267617128336,-0.9766559417390231,5,143
-1.8251134799016013,-1.0937042324183268,-1.371035915180096,-0.6084654379440019,-0.9149454736860283,1.1511549035323916,0.5552044273044908,-2.6429629939817794,2.4415331645542278,0.8865113839140587,2.870794068328813,6,144
-0.11751022219108741,0.8033505850374894,1.4432451795693566,-0.6084654379440019,0.7867382352202127,1.6537216713172447,3.0467704058062184,0.03676003103461506,-0.9264482364137193,-0.22755047425026567,-0.9766559417390231,5,145
-1.4718162541683917,0.8608370946573627,-1.2686984208255705,-0.6084654379440019,0.024790305859210566,0.548074782190568,1.545442187991075,-1.2368725854180835,1.5169892505630262,-0.8828809790528092,-0.41315634709930876,5,146
-0.8241046736575067,-0.23140658812022877,-0.8593484434074683,-0.17672982223859166,-0.30538713019722474,-0.3565453998221674,-0.4989196405231633,-0.4408522001351396,0.7245230385705678,-0.48968267617128336,-0.2253231488860712,6,148
-0.5885731898353671,-1.1511907420382002,1.0338952021512542,-0.3494240685207556,-0.2291923372611242,-1.0601388747209615,-1.1058395583633278,-0.4939202258206613,0.13017337957622535,-0.8173479285725547,-0.1314065497794507,6,150
0.5302013583197971,-0.058947059260608975,2.364282628760086,0.7730885323133114,6.7263763272323365,1.6537216713172447,0.7468633487277005,1.5226647502294008,-2.5113806603986335,3.8564692316791676,-0.9766559417390231,4,151
-0.4708074479242971,0.40094501769837654,-1.2175296736483077,-0.6084654379440019,0.22797642035547866,0.9501281964184505,1.7051579558437497,-0.9184644313048942,0.2622510815749684,-0.7518148780923003,-0.31923974799268995,5,152
-0.4708074479242971,0.40094501769837654,-1.2175296736483077,-0.6084654379440019,0.22797642035547866,0.9501281964184505,1.7051579558437497,-0.9184644313048942,0.2622510815749684,-0.7518148780923003,-0.31923974799268995,5,153
-0.7063389317464371,-0.5763256458394681,0.7780514662649403,2.5863781182760355,-0.3815819231333253,1.2516682570893622,2.6315094093892637,0.3021001594622238,0.7245230385705678,0.3622469800720234,0.056426648433786857,5,155
-0.7063389317464371,-0.5763256458394681,0.7780514662649403,2.5863781182760355,-0.4069801874453584,1.352181610646333,2.6634525629597987,0.3021001594622238,0.7245230385705678,0.42778003055227776,0.056426648433786857,5,156
-0.7063389317464371,-0.5763256458394681,0.7780514662649403,2.5863781182760355,-0.3815819231333253,1.2516682570893622,2.6315094093892637,0.3021001594622238,0.7245230385705678,0.3622469800720234,0.056426648433786857,5,157
-0.7063389317464371,0.8608370946573627,-1.371035915180096,-0.26307694537967347,-0.33078539450925826,-0.3565453998221674,-0.754464869087443,0.08982805672013681,1.120756144566797,-1.013947080013318,-1.070572540845642,5,158
-0.882987544613042,0.40094501769837654,-0.44999846598936616,-0.5221183148029199,-0.17839580863705717,0.24653472151965625,1.289896959426795,0.03676003103461506,1.8471835055598826,-0.5552157266515377,-1.070572540845642,6,159
-0.4119245769687623,2.412972854393939,-1.2175296736483077,-0.43577119166183775,0.1009850987953111,-0.8591121676070204,-0.8183511762285129,-0.4408522001351396,-0.7283316834156033,-0.6207487771317914,-0.7888227435257856,5,160
-0.4119245769687623,0.8608370946573627,-1.2686984208255705,-0.9538539305083303,-0.35618365882129177,-0.6580854604930791,-0.8183511762285129,-0.12244404602195018,-0.9264482364137193,2.7869698478414353,-1.1644891399522623,4,161
-0.29415883505769225,-0.0014605496407357056,-1.1663609264710448,-0.694812561085084,-0.2545906015731577,0.14602136796268564,-0.4669764869526283,-0.17551207170753086,0.13017337957622535,-0.6207487771317914,-0.41315634709930876,6,162
-0.5296903188798319,0.40094501769837654,-0.040648488571263915,4.140626334815512,-0.4069801874453584,2.055775085545127,2.407907334395519,0.7797123906319785,0.39432878357371154,-1.0794801304935724,-0.9766559417390231,5,163
-0.5885731898353671,0.34345850807850326,-0.040648488571263915,4.054279211674431,-0.4069801874453584,1.9552617319881564,2.407907334395519,0.7266443649464567,0.39432878357371154,-1.0794801304935724,-0.9766559417390231,5,164
-0.29415883505769225,0.5734045465579963,1.0850639493285168,-0.694812561085084,0.35496774191564623,-0.15551869270822616,1.6093284951321447,-0.3347161487640961,-0.7943705344149763,-0.22755047425026567,-0.8827393426324044,5,165
-0.882987544613042,0.6308910561778696,-0.8593484434074683,-0.3494240685207556,-0.026006222764856105,0.24653472151965625,1.7690442629848198,-0.6000562771917048,0.19621223057559542,-0.8828809790528092,-0.2253231488860712,5,166
-0.5885731898353671,0.11351246959901083,-1.2175296736483077,-0.781159684226166,-0.35618365882129177,0.14602136796268564,-0.11560179767674363,-0.6000562771917048,0.39432878357371154,-1.1450131809738269,-1.3523223381655,4,167
-0.882987544613042,0.5734045465579963,-1.0128546849392566,-0.3494240685207556,0.07558683448327759,-0.4570587533791379,-0.051715490535673675,-0.7592603542483289,1.054717293567427,-0.6862818276120458,-0.03748995067283193,6,168
-0.23527596410215695,2.0393105418647632,-1.2175296736483077,-0.6084654379440019,-0.7117593591897631,-1.1606522282779321,-1.2016690190749326,0.24903213377670205,0.3282899325743385,-1.538211483855353,-1.2584057390588812,4,170
-0.1763930931466222,-0.6338121554593413,-0.5011672131666288,-0.43577119166183775,-0.33078539450925826,-0.9596255211639909,-0.882237483369583,0.24903213377670205,-0.13398202442126084,-0.2930835247305201,-1.1644891399522623,6,172
-0.5296903188798319,0.5159180369381231,-1.1151921792937822,-0.5221183148029199,-0.45777671606942544,0.8496148428614798,-0.11560179767674363,-0.3347161487640961,0.7245230385705678,-0.5552157266515377,0.9955926394999781,6,173
-0.8241046736575067,-0.1739200785003555,-1.1663609264710448,-0.8675068073672482,-0.026006222764856105,0.3470480750766268,0.10800027731700118,-0.4939202258206613,0.2622510815749684,0.8209783334338043,-0.8827393426324044,5,175
-0.5885731898353671,-0.8637581939388341,-0.29649222445757784,-0.43577119166183775,-0.15299754432502366,-0.8591121676070204,-0.3392038726704884,-0.3347161487640961,0.13017337957622535,-1.2105462314540811,-0.8827393426324044,5,176
-0.4708074479242971,-0.058947059260608975,0.7780514662649403,-0.17672982223859166,0.024790305859210566,-0.7585988140500497,-0.2433744119588835,0.24903213377670205,1.7811446545605125,-0.2930835247305201,0.056426648433786857,6,177
-0.7652218027019719,1.5794184649057779,-1.371035915180096,-0.004035575956427332,-0.45777671606942544,-0.8591121676070204,-0.8183511762285129,0.08982805672013681,1.120756144566797,-0.6207487771317914,-0.7888227435257856,5,178
