volatile acidity,total sulfur dioxide,sulphates,alcohol,pH,density,quality
0.4599163948550677,0.0291273611076899,-1.01891909557112,-1.065230988290932,-0.3302480334560247,0.4750194918041754,4
-0.2289599896306796,-1.0389050798696209,1.8400446183631531,0.0581799532523761,-0.6598040856999865,0.0407745721776364,6
0.7469482217241293,-0.7385209558447523,2.573112237320659,-0.1290552036715079,-0.066603191660854,0.0407745721776364,5
-0.0567408935092426,0.6632716229379684,-0.6523852860923667,2.492236993262878,2.520411818454256,-1.8047663362351392,4
2.325623269503967,2.298696298184476,0.593829666135393,-1.1588485667528756,-0.3961592439048159,0.1493358020842561,5
0.7469482217241293,-0.7385209558447523,0.6671364280311437,-1.1588485667528756,-1.0552713483927425,0.2036164170375659,5
-0.0567408935092426,-1.00552906608908,-0.1392379528221128,-0.9716134098289898,0.5925089128270725,-0.6105928072621419,6
-0.1715536242568673,-1.0389050798696209,-0.0659311909263621,-0.9716134098289898,0.5265977023782813,-0.6648734222154518,6
-0.8604300087426145,2.4655763670871806,-0.6523852860923667,-0.9716134098289898,-0.7257152961487777,0.1493358020842561,5
-0.1141472588830549,0.930279733182296,-0.1392379528221128,-0.2226727821334516,-0.9234489274951572,-0.6648734222154518,6
-0.6308045472473656,-1.172409134991785,-0.1392379528221128,-0.7843782529051057,-1.7802946633294603,0.2036164170375659,5
0.345103664107443,0.2961354713520177,-0.4324650004051155,-0.4099079390573357,0.790242544173452,0.4207388768508656,5
-0.8030236433688023,0.0291273611076899,-0.798998809883868,-0.9716134098289898,0.6584201232758666,-0.2849091175422829,6
-0.7456172779949899,0.2293834437909357,-0.0659311909263621,-1.1588485667528756,0.8561537546222432,0.6921419516174148,5
0.9191673178455656,2.231944270623394,0.4472161423438917,-1.065230988290932,-0.6598040856999865,0.0407745721776364,5
1.177495962027721,0.2961354713520177,-0.5790785241966168,-0.5971430959812198,0.5265977023782813,-0.0677866577289832,5
1.1200895966539088,-1.139033121211244,-1.898600238320127,0.4326502671001461,0.6584201232758666,-0.2849091175422829,5
1.1200895966539088,-1.139033121211244,-1.898600238320127,0.4326502671001461,0.6584201232758666,-0.2849091175422829,5
1.005276865906284,-1.00552906608908,-0.5057717623008662,0.2454151101762603,0.8561537546222432,-0.2849091175422829,5
1.005276865906284,-0.8720250109669161,2.206578427841906,0.0581799532523761,0.1970416501343165,-0.2849091175422829,6
0.9191673178455656,1.6311760225736565,-1.238839381258372,-0.8779958313670477,-0.0006919812120599,-0.3391897324955927,5
0.8330577697848478,-0.0710006802339329,-0.8723055717796186,-1.1588485667528756,-0.0006919812120599,0.4750194918041754,4
-0.688210912621178,-0.1043766940144739,0.0806823328651391,0.0581799532523761,1.5152658591101698,1.017825641337334,5
1.4645277888967827,-0.5048888593809655,-0.7256920479881173,0.2454151101762603,1.3834434382125844,-0.0677866577289832,6
1.2636055100884396,1.1639118296460829,-0.9456123336753692,-0.3162903605953937,0.4606864919294872,-0.5020315773555223,5
0.5460259429157861,2.4655763670871806,2.573112237320659,-1.2524661452148176,-0.9893601379439484,0.2578970319908757,4
-0.4585854511259286,-1.00552906608908,-0.6523852860923667,-1.1588485667528756,0.6584201232758666,-0.5020315773555223,5
-0.1715536242568673,0.930279733182296,-0.5790785241966168,-1.2524661452148176,0.3288640710319019,0.1493358020842561,5
-1.3196809317331128,0.5297675678158045,0.9603634756141464,-0.1290552036715079,0.8561537546222432,-0.4477509624022124,6
0.1154782026121943,-0.1711287215755558,-0.4324650004051155,-0.3162903605953937,0.6584201232758666,-0.3391897324955927,5
-0.2289599896306796,2.532328394648262,2.573112237320659,-0.5035255175192779,-2.505317978266178,0.2578970319908757,6
-0.2289599896306796,-0.4715128456004245,-0.0659311909263621,-0.7843782529051057,0.5265977023782813,-0.0677866577289832,5
-0.8030236433688023,2.532328394648262,2.573112237320659,-0.8779958313670477,-1.1211825588415336,0.5835807217107951,5
0.51732276022888,-0.7051449420642113,-0.8723055717796186,-1.3460837236767598,1.1197985964174135,0.5835807217107951,5
-0.0567408935092426,2.532328394648262,-0.798998809883868,-0.8779958313670477,-0.5279816648024013,-0.1763478876356632,5
-0.2289599896306796,2.532328394648262,2.573112237320659,-0.5035255175192779,-2.505317978266178,0.2578970319908757,6
-0.2289599896306796,-0.4715128456004245,-0.0659311909263621,-0.7843782529051057,0.5265977023782813,-0.0677866577289832,5
2.7633468054792854,1.3307918985487877,-1.238839381258372,0.0581799532523761,2.520411818454256,-1.5876438764218397,4
1.4071214235229703,-0.7385209558447523,-0.6523852860923667,0.2454151101762603,0.9220649650710372,-0.1220672726822931,5
2.124700990695624,-1.172409134991785,-0.6523852860923667,-0.5971430959812198,0.5265977023782813,-0.0135060427756734,5
0.0867750199252881,-0.3380087904782606,-0.4324650004051155,-1.3460837236767598,-0.066603191660854,0.2578970319908757,6
0.4599163948550677,0.1626314162298538,-0.2858514766136141,-0.2226727821334516,0.5925089128270725,0.2578970319908757,6
0.0867750199252881,-0.3380087904782606,-0.4324650004051155,-1.3460837236767598,-0.066603191660854,0.2578970319908757,6
0.2589941160467245,0.6632716229379684,-1.01891909557112,-1.1588485667528756,-0.1325144021096452,-0.0135060427756734,5
-0.2289599896306796,-0.3046327766977197,-1.238839381258372,-0.9716134098289898,0.1311304396855253,-0.3934703474489026,5
0.2589941160467245,0.6632716229379684,-1.01891909557112,-1.1588485667528756,-0.1325144021096452,-0.0135060427756734,5
-0.688210912621178,0.7967756780601322,2.573112237320659,-1.065230988290932,-1.5166498215342896,0.3121776469441856,5
0.5747291256026923,0.6298956091574274,1.033670237509897,-1.065230988290932,0.9879761755198284,0.0950551871309462,5
0.1728845679860066,0.0625033748882309,2.0599649040504056,-0.8779958313670477,-0.7916265065975718,-0.1763478876356632,5
0.51732276022888,2.09844021550123,0.0806823328651391,-0.5971430959812198,-1.0552713483927425,-0.1763478876356632,5
-1.2622745663593005,0.0291273611076899,0.1539890947608898,-0.6907606744431636,0.0652192292367312,1.1263868712439538,6
0.1728845679860066,0.0625033748882309,2.0599649040504056,-0.8779958313670477,-0.7916265065975718,-0.1763478876356632,5
-0.7456172779949899,0.5631435815963455,-0.1392379528221128,0.0581799532523761,-1.5825610319830838,-0.0677866577289832,6
0.058071837238382,-0.1711287215755558,-0.2858514766136141,-0.4099079390573357,0.5265977023782813,0.5835807217107951,6
2.7633468054792854,1.4642959536709514,-0.5790785241966168,-1.3460837236767598,-0.066603191660854,-0.2849091175422829,5
0.1154782026121943,0.3628874989130996,-0.3591582385093648,0.4326502671001461,-0.6598040856999865,-0.2849091175422829,6
0.9478705005324718,-1.072281093650162,-0.9456123336753692,-1.1588485667528756,1.185709806866208,0.6921419516174148,5
-0.1715536242568673,1.898184132817984,-1.238839381258372,-0.8779958313670477,0.5265977023782813,-0.3934703474489026,5
2.7633468054792854,-1.105657107430703,-1.1655326193626212,0.4326502671001461,1.4493546486613755,-0.1763478876356632,5
2.7633468054792854,-1.105657107430703,-1.238839381258372,0.4326502671001461,1.5152658591101698,-0.1763478876356632,5
0.345103664107443,-0.972153052308539,1.9866581421546547,0.0581799532523761,0.7243313337246579,-0.2849091175422829,7
1.2349023274015334,2.532328394648262,0.0806823328651391,-0.9716134098289898,-0.4620704543536071,0.0407745721776364,5
-0.1715536242568673,1.7980560914763613,-0.1392379528221128,2.398619414800936,2.1084667531493024,-1.6419244913751494,5
2.7633468054792854,-0.5382648731615065,-0.7256920479881173,-0.5035255175192779,-0.5938928752511924,-0.4477509624022124,6
1.2349023274015334,0.5965195953768864,1.2535905231971485,-0.7843782529051057,-0.7916265065975718,-0.1220672726822931,5
-0.6595077299342718,-0.0042486526728509,-0.0659311909263621,-1.1588485667528756,1.1197985964174135,0.2578970319908757,5
1.2349023274015334,0.5965195953768864,1.2535905231971485,-0.7843782529051057,-0.7916265065975718,-0.1220672726822931,5
-1.0900554702378635,0.5965195953768864,1.033670237509897,2.866707307110648,2.438022805393267,-2.4792029770301074,6
-0.8030236433688023,-0.8386489971863752,-0.5057717623008662,-0.9716134098289898,0.1970416501343165,-0.7191540371688219,5
-1.0900554702378635,0.5965195953768864,1.033670237509897,2.866707307110648,2.438022805393267,-2.4792029770301074,6
0.8043545870979416,2.532328394648262,-0.2125447147178634,-0.9716134098289898,-0.9234489274951572,0.0407745721776364,5
0.861760952471754,1.6311760225736565,-0.9456123336753692,-0.4099079390573357,1.5152658591101698,-1.2619601867019803,5
-0.2289599896306796,-0.5048888593809655,-0.5057717623008662,-0.2226727821334516,0.7243313337246579,-0.4477509624022124,6
-1.147461835611676,-1.139033121211244,-0.8723055717796186,-0.1290552036715079,0.1311304396855253,-0.5020315773555223,6
-0.0567408935092426,0.7967756780601322,2.573112237320659,-0.9716134098289898,-2.6206625965515657,1.5606317908704928,4
0.4025100294812553,1.7980560914763613,-0.798998809883868,-0.3162903605953937,0.2629528605831107,-0.9362764969820612,5
0.4025100294812553,1.7980560914763613,-0.798998809883868,-0.3162903605953937,0.2629528605831107,-0.9362764969820612,5
-0.5733981818735533,2.532328394648262,0.4472161423438917,0.0581799532523761,0.7243313337246579,0.3121776469441856,5
-0.5733981818735533,2.532328394648262,0.5205229042396423,0.0581799532523761,0.7243313337246579,0.3121776469441856,5
-0.5733981818735533,2.532328394648262,0.4472161423438917,0.0581799532523761,0.7243313337246579,0.3121776469441856,5
0.861760952471754,-0.7718969696252932,-1.0922258574668706,-1.065230988290932,1.1197985964174135,0.0950551871309462,5
0.4025100294812553,1.3641679123293289,-0.5790785241966168,-1.065230988290932,1.8448219113541315,0.0407745721776364,6
2.4117328175646846,-0.8386489971863752,-0.6523852860923667,-0.7843782529051057,-0.7257152961487777,-0.4477509624022124,5
0.861760952471754,-0.8386489971863752,2.573112237320659,-1.1588485667528756,-0.9234489274951572,-0.1220672726822931,4
0.0006654718645696,-0.4715128456004245,-0.6523852860923667,-0.4099079390573357,0.1311304396855253,-0.1763478876356632,6
0.4025100294812553,2.532328394648262,-1.1655326193626212,-0.9716134098289898,0.394775281480696,0.8007031815240344,5
0.345103664107443,2.532328394648262,-1.1655326193626212,-0.9716134098289898,0.394775281480696,0.7464225665707246,5
0.5747291256026923,1.6979280501347382,-0.2125447147178634,-0.8779958313670477,-0.7916265065975718,-0.3391897324955927,5
0.6321354909765047,1.864808119037443,-0.9456123336753692,-0.2226727821334516,0.1970416501343165,-0.6105928072621419,5
0.1154782026121943,-0.1043766940144739,-1.238839381258372,-1.3460837236767598,0.394775281480696,-0.6105928072621419,4
0.5747291256026923,-0.0376246664533919,-0.7256920479881173,-0.0354376252095658,1.0538873859686226,-0.7734346521221317,6
2.038591442634905,-1.239161162552867,-2.3384408096946308,-1.2524661452148176,0.3288640710319019,0.2578970319908757,4
-0.6308045472473656,-0.9054010247474572,-0.2858514766136141,-1.1588485667528756,-0.1325144021096452,0.2578970319908757,6
0.51732276022888,-0.1043766940144739,-0.5790785241966168,0.9943557378718,0.7243313337246579,-0.3391897324955927,6
-0.1715536242568673,0.1292554024493128,0.9603634756141464,-0.8779958313670477,0.2629528605831107,-0.5020315773555223,5
-0.8604300087426145,-0.3380087904782606,-1.3121461431541226,-0.8779958313670477,0.1311304396855253,-0.3391897324955927,5
-0.0567408935092426,-0.2378807491366377,-0.2858514766136141,0.0581799532523761,1.7789107009053404,0.2578970319908757,6
1.5793405196444077,-0.8386489971863752,-0.6523852860923667,-0.7843782529051057,1.1197985964174135,0.0950551871309462,5
0.4599163948550677,-0.1043766940144739,-0.4324650004051155,-0.8779958313670477,-0.7916265065975718,0.0950551871309462,5
0.4599163948550677,-0.1043766940144739,-0.4324650004051155,-0.8779958313670477,-0.7916265065975718,0.0950551871309462,5
0.4599163948550677,2.165192243062312,2.573112237320659,-1.065230988290932,-1.253004979739119,0.2578970319908757,5
1.148792779340815,-0.1043766940144739,-0.9456123336753692,-1.065230988290932,0.8561537546222432,0.2578970319908757,5
0.4599163948550677,0.6632716229379684,-0.5057717623008662,-1.065230988290932,1.5152658591101698,0.2036164170375659,5
0.51732276022888,0.5631435815963455,-0.5057717623008662,-1.065230988290932,1.3834434382125844,0.1493358020842561,6
-1.2622745663593005,1.3307918985487877,-0.8723055717796186,-0.6907606744431636,-0.3302480334560247,0.2036164170375659,5
-0.8030236433688023,0.7300236504990503,-0.7256920479881173,-1.1588485667528756,0.1970416501343165,0.2578970319908757,5
-0.1715536242568673,2.532328394648262,-0.7256920479881173,-0.8779958313670477,-0.7257152961487777,0.0407745721776364,5
-0.1715536242568673,2.532328394648262,-0.2125447147178634,-0.9716134098289898,-0.5279816648024013,0.4750194918041754,5
-0.9178363741164268,0.1292554024493128,-0.2125447147178634,-0.5971430959812198,1.7129994904565462,0.3664582618974955,6
0.1154782026121943,-0.5716408869420474,-0.7256920479881173,-0.6907606744431636,-0.1984256125584394,-0.1763478876356632,5
0.1154782026121943,-0.5716408869420474,-0.7256920479881173,-0.6907606744431636,-0.1984256125584394,-0.1763478876356632,5
0.2876972987336307,0.3295114851325587,-0.4324650004051155,-0.2226727821334516,0.9879761755198284,0.0407745721776364,5
-1.3196809317331128,-0.6050169007225884,2.3531919516334074,-0.3162903605953937,-1.3189161901879132,0.7464225665707246,6
2.7633468054792854,-0.4715128456004245,-1.605373190737125,0.900738159409858,1.3175322277637904,-1.0448377268886808,4
-1.204868200985488,-0.7051449420642113,1.2535905231971485,-0.1290552036715079,-0.5938928752511924,0.1221954946076011,7
-0.5733981818735533,-0.2712567629171787,-0.6523852860923667,-1.1588485667528756,0.1970416501343165,-0.3120494250189378,6
-1.3196809317331128,-0.5716408869420474,0.8870567137183957,0.339032688638204,-0.7257152961487777,1.4520705609638127,7
-1.3196809317331128,-0.5716408869420474,0.8870567137183957,0.339032688638204,-0.7257152961487777,1.4520705609638127,7
-0.5159918164997409,1.6645520363541972,0.1539890947608898,-0.9716134098289898,-0.5938928752511924,-0.0677866577289832,5
0.0006654718645696,-0.8720250109669161,1.5468175707801508,1.8369139440292817,-0.066603191660854,-0.4748912698788673,6
1.1200895966539088,0.5631435815963455,-0.6523852860923667,-0.4099079390573357,0.2629528605831107,0.0679148796542913,6
0.2302909333598183,0.6632716229379684,-1.605373190737125,-0.3162903605953937,-0.066603191660854,-0.4477509624022124,5
1.177495962027721,-0.1377527077950148,0.4472161423438917,-0.5971430959812198,-0.4620704543536071,0.3664582618974955,6
-0.2289599896306796,2.532328394648262,0.813749951822645,0.0581799532523761,0.1970416501343165,0.3664582618974955,5
0.5460259429157861,0.1292554024493128,-0.5790785241966168,0.5262678455620882,-1.1211825588415336,-0.2849091175422829,5
1.1200895966539088,-0.1377527077950148,-0.7256920479881173,-1.2524661452148176,0.3288640710319019,-0.0135060427756734,5
-0.2289599896306796,-0.0376246664533919,-0.798998809883868,-0.6907606744431636,0.5265977023782813,-0.5563121923088321,5
-1.0900554702378635,0.4296395264741816,-0.4324650004051155,-0.9716134098289898,0.1970416501343165,-0.1763478876356632,6
0.0006654718645696,0.8969037194017551,-0.5790785241966168,-0.9716134098289898,-1.0552713483927425,-0.5563121923088321,5
0.4599163948550677,-1.172409134991785,-0.3591582385093648,-0.8779958313670477,0.7243313337246579,-0.8005749595987867,5
0.6608386736634108,-0.5716408869420474,-0.3591582385093648,-0.4099079390573357,-0.1984256125584394,0.7735628740473796,6
-0.5733981818735533,0.5965195953768864,-0.5057717623008662,0.0581799532523761,0.394775281480696,-0.3120494250189378,6
0.345103664107443,1.197287843426624,2.573112237320659,-0.8779958313670477,-1.7802946633294603,-0.1763478876356632,6
-0.2863663550044919,2.031688187940148,-0.2125447147178634,1.6496787871053962,1.5152658591101698,-2.1847306409083083,7
-0.8604300087426145,0.1292554024493128,-0.9456123336753692,-0.5035255175192779,0.394775281480696,-0.2577688100656279,6
-0.9178363741164268,0.4296395264741816,0.373909380448141,-0.7843782529051057,0.1970416501343165,0.6921419516174148,6
2.6987646444337465,-0.2712567629171787,-0.7256920479881173,-1.3460837236767598,0.0652192292367312,0.0679148796542913,6
0.5747291256026923,-0.2378807491366377,-0.5057717623008662,-1.3460837236767598,0.394775281480696,0.0136342647009814,6
0.6034323082895985,0.5631435815963455,2.573112237320659,-1.065230988290932,-2.043939505124631,0.2036164170375659,5
-0.8604300087426145,-0.7051449420642113,0.4472161423438917,0.4326502671001461,-1.1211825588415336,1.370649638533848,6
0.2876972987336307,2.131816229281771,-1.1655326193626212,-0.5971430959812198,-1.5166498215342896,-0.583452499785487,6
-1.8363382200974236,-0.7051449420642113,1.4002040469886494,-1.1588485667528756,-1.5825610319830838,1.8048945581604472,7
-1.8363382200974236,-0.7051449420642113,1.4002040469886494,-1.1588485667528756,-1.5825610319830838,1.8048945581604472,7
0.7469482217241293,-0.7385209558447523,2.2798851897376564,-0.5035255175192779,1.9766443322517169,0.8549837964773442,6
0.861760952471754,0.1960074300103948,-0.9456123336753692,-0.8779958313670477,0.4606864919294872,0.0679148796542913,5
0.7469482217241293,-0.7385209558447523,2.2798851897376564,-0.5035255175192779,1.9766443322517169,0.8549837964773442,6
-1.204868200985488,-0.2712567629171787,0.9603634756141464,-0.4099079390573357,-0.5938928752511924,0.9635450263840242,6
0.4025100294812553,-0.3713848042588016,0.373909380448141,-0.5035255175192779,1.0538873859686226,0.2578970319908757,6
-1.0326491048640516,-0.8052729834058342,-0.8723055717796186,0.0581799532523761,-0.9234489274951572,1.017825641337334,5
1.4071214235229703,1.3641679123293289,-0.4324650004051155,-0.8779958313670477,-0.5279816648024013,-0.4477509624022124,5
0.2302909333598183,2.4655763670871806,-0.5790785241966168,-1.065230988290932,-0.3302480334560247,0.0136342647009814,5
-1.0900554702378635,-1.072281093650162,-0.2125447147178634,-1.1588485667528756,-0.5938928752511924,0.6921419516174148,5
0.9478705005324718,0.3628874989130996,0.1539890947608898,-1.1588485667528756,1.185709806866208,0.0407745721776364,5
-0.688210912621178,-0.0042486526728509,2.573112237320659,-0.9716134098289898,-1.648472242431875,0.0407745721776364,5
-1.2622745663593005,-0.4047608180393426,1.1069769994056478,0.0581799532523761,0.3288640710319019,1.5877720983471475,7
-1.147461835611676,-0.0042486526728509,0.0073755709693885,-1.065230988290932,-0.1325144021096452,-0.2577688100656279,5
2.555248730999216,0.7300236504990503,-0.3591582385093648,-0.9716134098289898,0.2629528605831107,-0.583452499785487,4
-0.0567408935092426,-0.3380087904782606,-0.5790785241966168,-0.4099079390573357,0.1970416501343165,-0.5291718848321771,5
-0.9178363741164268,0.1292554024493128,0.1539890947608898,-1.065230988290932,-0.1984256125584394,-0.230628502588973,5
0.1728845679860066,-0.6050169007225884,1.6201243326759014,0.4326502671001461,-1.5166498215342896,1.7234736357304223,5
1.9524818945741869,0.5297675678158045,0.5205229042396423,-0.5971430959812198,1.9107331218029255,1.9134557880670668,4
-1.0326491048640516,-0.2712567629171787,1.5468175707801508,2.211384257877052,0.2629528605831107,0.3121776469441856,8
0.058071837238382,-0.6050169007225884,1.913351380258904,-0.9716134098289898,2.503934015842058,1.0721062562906438,6
-2.00855731621886,-0.7385209558447523,2.3531919516334074,-0.3162903605953937,-0.1984256125584394,1.5606317908704928,6
0.0867750199252881,0.5297675678158045,0.1539890947608898,0.2454151101762603,0.3288640710319019,-0.1220672726822931,6
0.0867750199252881,0.5297675678158045,0.1539890947608898,0.2454151101762603,0.3288640710319019,-0.1220672726822931,6
0.058071837238382,-0.6050169007225884,1.913351380258904,-0.9716134098289898,2.503934015842058,1.0721062562906438,6
-2.00855731621886,-0.7385209558447523,2.3531919516334074,-0.3162903605953937,-0.1984256125584394,1.5606317908704928,6
-1.204868200985488,-1.072281093650162,1.2535905231971485,2.0241491009531662,-0.5279816648024013,0.4750194918041754,8
-0.7456172779949899,0.0625033748882309,0.8870567137183957,0.0581799532523761,0.4606864919294872,1.2892287161038831,7
-1.5493063932283615,-0.8720250109669161,1.2535905231971485,-1.065230988290932,-1.253004979739119,1.017825641337334,6
-1.4919000278545496,-1.172409134991785,2.573112237320659,-0.5035255175192779,-0.3961592439048159,0.2578970319908757,7
-0.7456172779949899,0.0625033748882309,0.8870567137183957,0.0581799532523761,0.4606864919294872,1.2892287161038831,7
0.345103664107443,0.8635277056212142,0.4472161423438917,-0.5971430959812198,-0.0006919812120599,1.859175173113757,5
0.345103664107443,0.8635277056212142,0.4472161423438917,-0.5971430959812198,-0.0006919812120599,1.859175173113757,5
-0.4585854511259286,0.1292554024493128,0.813749951822645,-0.1290552036715079,-1.3848274006367045,1.6149124058238025,6
-0.7456172779949899,0.2627594575714767,0.373909380448141,-0.1290552036715079,0.394775281480696,-0.0135060427756734,6
-0.0567408935092426,0.1292554024493128,1.5468175707801508,0.1517975317143182,0.1970416501343165,0.4750194918041754,7
-0.6308045472473656,1.7646800776958202,2.206578427841906,-1.1588485667528756,-0.7257152961487777,2.3205604002168303,5
-0.0567408935092426,0.1292554024493128,1.5468175707801508,0.1517975317143182,0.1970416501343165,0.4750194918041754,7
0.1154782026121943,0.0958793886687719,-0.0659311909263621,-0.1290552036715079,-0.5938928752511924,1.4520705609638127,6
-0.9752427394902392,-0.972153052308539,-0.3591582385093648,-0.3162903605953937,0.6584201232758666,-0.1763478876356632,6
-1.0900554702378635,0.2627594575714767,1.1802837613013983,-0.8779958313670477,-1.7143834528806692,2.4603329837216306,6
-0.1715536242568673,-0.6050169007225884,-0.0659311909263621,-0.8779958313670477,-1.7143834528806692,1.832034865637042,5
1.7228564330789375,0.8301516918406732,-0.9456123336753692,-0.5035255175192779,-0.9893601379439484,0.7464225665707246,5
0.5747291256026923,-0.5382648731615065,0.593829666135393,-0.7843782529051057,2.3721115949444727,0.9906853338606793,5
0.689541856350317,-0.4715128456004245,1.1069769994056478,-0.6907606744431636,2.3721115949444727,1.397789946010503,5
0.0006654718645696,-0.0376246664533919,-0.4324650004051155,0.2454151101762603,0.4606864919294872,-0.1220672726822931,6
-2.00855731621886,-1.00552906608908,-0.0659311909263621,-0.3162903605953937,-0.5938928752511924,0.3121776469441856,6
1.005276865906284,-0.5716408869420474,0.5205229042396423,-0.4099079390573357,1.3175322277637904,1.4520705609638127,5
0.689541856350317,1.4976719674514924,-0.9456123336753692,-1.1588485667528756,-0.7257152961487777,0.3121776469441856,5
0.51732276022888,0.2961354713520177,-0.9456123336753692,-0.9716134098289898,0.3288640710319019,-0.0677866577289832,5
-0.688210912621178,-1.0389050798696209,-0.2125447147178634,-0.8779958313670477,-0.7916265065975718,1.4520705609638127,6
-0.5733981818735533,-1.105657107430703,-0.1392379528221128,-0.8779958313670477,-0.7916265065975718,1.4520705609638127,6
0.0006654718645696,1.998312174159607,-0.798998809883868,-0.9716134098289898,-0.2643368230072306,-0.3934703474489026,6
-0.4011790857521162,1.7646800776958202,-0.1392379528221128,-0.8779958313670477,0.0652192292367312,0.7735628740473796,6
-0.3437727203783042,2.532328394648262,-0.8723055717796186,-0.9716134098289898,-0.066603191660854,0.4750194918041754,5
-0.9752427394902392,0.8969037194017551,0.2272958566566405,0.5262678455620882,0.5265977023782813,-0.1492075801590082,5
0.7469482217241293,0.4630155402547225,0.4472161423438917,0.9943557378718,0.394775281480696,1.1806674861972637,7
1.3784182408360643,0.9636557469628372,-0.0659311909263621,-0.0354376252095658,-0.066603191660854,1.044965948813989,6
0.4599163948550677,1.3975439261098697,-0.2125447147178634,-0.6907606744431636,-0.4620704543536071,1.6420527133004574,5
-0.2289599896306796,0.1626314162298538,0.3006026185523903,-1.1588485667528756,-0.9893601379439484,2.4603329837216306,6
-0.2289599896306796,0.1626314162298538,0.3006026185523903,-1.1588485667528756,-0.9893601379439484,2.4603329837216306,6
0.0006654718645696,-1.0389050798696209,0.6671364280311437,0.9943557378718,-1.7143834528806692,0.5835807217107951,7
-0.5159918164997409,-1.072281093650162,1.3268972850928988,0.9943557378718,-0.1984256125584394,0.6921419516174148,5
-1.4919000278545496,-0.8052729834058342,0.1539890947608898,-0.6907606744431636,-0.9893601379439484,1.886315480590352,6
0.1728845679860066,-0.0376246664533919,-0.9456123336753692,0.5262678455620882,-1.1870937692903278,-0.5020315773555223,5
0.689541856350317,-0.2378807491366377,0.6671364280311437,1.181590894795684,0.1970416501343165,-0.230628502588973,7
0.9478705005324718,-0.8052729834058342,1.4002040469886494,1.6496787871053962,-0.9234489274951572,1.343509331057193,7
-0.5733981818735533,-0.972153052308539,0.373909380448141,1.930531522491224,0.2629528605831107,-1.0448377268886808,6
